target_id	length	eff_length	est_counts	tpm
rnd-1_family-387#DNA/MULE-MuDR	918	765.788	14.0118	6.08725
rnd-1_family-316#Unknown	225	87.2648	774.625	2953.17
rnd-1_family-31#Unknown	360	211.509	51.2273	80.5766
rnd-1_family-355#LINE/CR1-Zenon	546	394.643	842.413	710.16
rnd-1_family-276#LINE/CR1-Zenon	1289	1136.47	946.546	277.089
rnd-1_family-116#LINE/CR1	2689	2536.47	834.43	109.445
rnd-1_family-232#LINE/Penelope	526	374.72	649.331	576.495
rnd-1_family-64#LINE/RTE-BovB	653	501.237	2495.45	1656.31
rnd-1_family-173#LINE/RTE-BovB	288	143.316	599.895	1392.57
rnd-1_family-55#DNA/hAT-Charlie	441	290.617	324.447	371.415
rnd-1_family-416#Unknown	95	8.82723	208	7839.26
rnd-1_family-158#Unknown	311	164.754	232.094	468.669
rnd-1_family-377#Unknown	545	393.643	4037.77	3412.52
rnd-1_family-113#LINE/RTE-BovB	455	304.323	1011.01	1105.24
rnd-1_family-125#LTR/Pao	1934	1781.47	796.4	148.726
rnd-1_family-136#Unknown	110	9.15598	0	0
rnd-1_family-321#Unknown	356	207.635	1033.07	1655.26
rnd-1_family-183#Unknown	168	41.4178	543.421	4365.01
rnd-1_family-2#LINE/RTE-BovB	1404	1251.47	6694.73	1779.7
rnd-1_family-275#Unknown	56	26.75	23.2367	288.993
rnd-1_family-102#Unknown	168	41.4178	412.38	3312.43
rnd-1_family-219#Unknown	489	338.04	62.7699	61.776
rnd-1_family-405#Unknown	718	565.975	198.492	116.676
rnd-1_family-199#Unknown	71	25.7391	32.1354	415.361
rnd-1_family-408#Unknown	190	58.4245	78.3393	446.088
rnd-1_family-309#Unknown	57	27.75	0	0
rnd-1_family-68#DNA/CMC-EnSpm	1936	1783.47	3331.61	621.474
rnd-1_family-131#Unknown	205	70.779	24.2147	113.818
rnd-1_family-264#Unknown	249	108.14	0	0
rnd-1_family-127#LINE/RTE-BovB	1529	1376.47	1691.02	408.71
rnd-1_family-134#Unknown	350	201.697	167.093	275.61
rnd-1_family-128#LINE/RTE-BovB	604	452.475	728.446	535.597
rnd-1_family-56#LINE/RTE-BovB	111	9.496	457.673	16034.3
rnd-1_family-92#LINE/CR1	1958	1805.47	706.82	130.243
rnd-1_family-187#LINE/CR1	1334	1181.47	157.104	44.2383
rnd-1_family-111#LINE/Penelope	962	809.554	1579.69	649.173
rnd-1_family-88#LINE/CR1	1195	1042.47	13	4.14872
rnd-1_family-393#LINE/CR1	2002	1849.47	736.596	132.5
rnd-1_family-310#Unknown	103	7.09244	39.3117	1844.01
rnd-1_family-25#Unknown	665	513.187	78.8263	51.1012
rnd-1_family-50#LINE/CR1	2858	2705.47	621.739	76.4541
rnd-1_family-155#Unknown	153	31.0856	3.16548	33.8779
rnd-1_family-147#LTR/Gypsy	2678	2525.47	7863.32	1035.85
rnd-1_family-13#DNA/CMC-EnSpm	731	578.975	2029.12	1165.96
rnd-1_family-71#LINE/CR1	1167	1014.47	332.663	109.094
rnd-1_family-22#LINE/CR1	2446	2293.47	2520.35	365.598
rnd-1_family-0#LINE/RTE-BovB	1756	1603.47	3061.32	635.161
rnd-1_family-330#Unknown	698	546.031	350.44	213.517
rnd-1_family-281#LINE/CR1	1069	916.473	81	29.4036
rnd-1_family-422#Unknown	61	24.4375	10	136.138
rnd-1_family-16#Unknown	2306	2153.47	3607.73	557.353
rnd-1_family-357#DNA/CMC-EnSpm	634	482.334	146.492	101.042
rnd-1_family-222#LINE/Penelope	711	559.031	57.3293	34.1175
rnd-1_family-241#Unknown	428	277.928	1765.47	2113.31
rnd-1_family-328#Unknown	289	144.272	113.423	261.55
rnd-1_family-99#LINE/RTE-BovB	153	31.0856	315.25	3373.9
rnd-1_family-166#LINE/RTE-BovB	605	453.475	31.3899	23.0288
rnd-1_family-34#LINE/CR1	2418	2265.47	4958.98	728.231
rnd-1_family-42#Unknown	1397	1244.47	114.316	30.5602
rnd-1_family-354#LINE/Penelope	480	329.073	6.81388	6.88873
rnd-1_family-38#Unknown	168	41.4178	35.5697	285.712
rnd-1_family-182#Unknown	150	29.1101	51.1645	584.737
rnd-1_family-437#Unknown	68	26.15	47.2889	601.622
rnd-1_family-15#Unknown	356	207.635	880.166	1410.26
rnd-1_family-10#SINE/tRNA	273	129.58	3221.35	8270.59
rnd-1_family-70#LINE/RTE-BovB	759	606.917	656.915	360.094
rnd-1_family-305#LINE/CR1	683	531.084	260	162.872
rnd-1_family-327#LINE/CR1	1297	1144.47	95.3708	27.7234
rnd-1_family-184#LTR/Gypsy	1889	1736.47	6016.53	1152.69
rnd-1_family-378#Unknown	166	39.9808	35.0739	291.856
rnd-1_family-62#LINE/RTE-BovB	382	233.004	1081.37	1544
rnd-1_family-302#Unknown	352	203.697	462.237	754.946
rnd-1_family-224#LINE/Penelope	600	448.475	206	152.815
rnd-1_family-36#LINE/RTE-BovB	730	577.975	683.564	393.465
rnd-1_family-235#Unknown	328	180.903	218	400.91
rnd-1_family-167#LINE/CR1	785	632.855	31.0769	16.3369
rnd-1_family-168#LINE/Penelope	666	514.187	95.4898	61.7834
rnd-1_family-361#LINE/RTE-BovB	352	203.697	381.789	623.555
rnd-1_family-137#Unknown	402	252.376	724.494	955.043
rnd-1_family-190#LINE/L1-DRE	342	194.056	165.389	283.541
rnd-1_family-198#LINE/CR1	1089	936.473	644.647	229.014
rnd-1_family-126#Unknown	528	376.72	406.704	359.166
rnd-1_family-284#Unknown	300	154.418	392.862	846.406
rnd-1_family-27#LINE/RTE-BovB	1700	1547.47	3127.49	672.371
rnd-1_family-392#Unknown	156	33.0919	19	191.015
rnd-1_family-203#Unknown	329	181.848	288.007	526.902
rnd-1_family-48#DNA/CMC-EnSpm	569	417.562	1424.22	1134.73
rnd-1_family-202#LTR/Pao	1044	891.473	41.5418	15.5029
rnd-1_family-185#Unknown	155	32.382	25.9172	266.269
rnd-1_family-163#LINE/Penelope	1092	939.473	240.113	85.029
rnd-1_family-301#Unknown	356	207.635	1564.78	2507.2
rnd-1_family-287#Unknown	422	272.01	583.321	713.44
rnd-1_family-205#LINE/RTE-BovB	241	101.104	172.067	566.191
rnd-1_family-85#Unknown	1325	1172.47	1395.39	395.938
rnd-1_family-231#Unknown	512	360.866	104.545	96.3816
rnd-1_family-144#LINE/Penelope	1243	1090.47	458.931	140.013
rnd-1_family-20#LINE/RTE-BovB	1537	1384.47	5908.88	1419.9
rnd-1_family-318#Unknown	74	26.64	30.6883	383.243
rnd-1_family-415#LTR/Gypsy	1361	1208.47	577.669	159.029
rnd-1_family-398#Unknown	169	42.1231	92.3221	729.158
rnd-1_family-40#Unknown	2438	2285.47	742.775	108.123
rnd-1_family-394#Unknown	145	25.9711	263.448	3374.75
rnd-1_family-380#Unknown	719	566.975	1288.31	755.951
rnd-1_family-109#Unknown	1081	928.473	128.726	46.1244
rnd-1_family-295#Unknown	125	15.1434	120.291	2642.68
rnd-1_family-331#Unknown	109	8.79588	53.6854	2030.55
rnd-1_family-189#Unknown	234	95.0622	343.987	1203.85
rnd-1_family-207#LINE/Penelope	708	556.031	92.1297	55.1235
rnd-1_family-375#LTR/Gypsy	947	794.554	186.958	78.2812
rnd-1_family-267#Unknown	455	304.323	1130.88	1236.28
rnd-1_family-381#LINE/RTE-BovB	268	125.122	248.239	660.04
rnd-1_family-315#LINE/RTE-BovB	752	599.917	260.123	144.253
rnd-1_family-103#LINE/CR1	1545	1392.47	713.276	170.415
rnd-1_family-175#Unknown	127	15.957	529.646	11042.6
rnd-1_family-41#LTR/Pao	3081	2928.47	256.165	29.1015
rnd-1_family-178#LINE/CR1	1794	1641.47	461.902	93.6164
rnd-1_family-106#LINE/RTE-BovB	261	118.885	426.191	1192.65
rnd-1_family-84#Unknown	844	691.788	71.0668	34.1766
rnd-1_family-297#Unknown	313	166.636	487.099	972.491
rnd-1_family-282#Unknown	749	596.917	712.413	397.058
rnd-1_family-104#Unknown	61	24.4375	0	0
rnd-1_family-258#LTR/Pao	476	325.073	1.36702	1.39904
rnd-1_family-373#LINE/CR1	1050	897.473	157.489	58.3802
rnd-1_family-384#Unknown	984	831.473	365.6	146.283
rnd-1_family-132#LTR/Gypsy	2140	1987.47	5368.24	898.6
rnd-1_family-164#LINE/RTE-BovB	605	453.475	283.526	208.005
rnd-1_family-151#Unknown	101	6.72136	10.1573	502.758
rnd-1_family-14#LTR/Pao	1381	1228.47	391.793	106.103
rnd-1_family-228#LTR/Gypsy	1309	1156.47	785.551	225.983
rnd-1_family-399#Unknown	85	27	118.749	1463.2
rnd-1_family-107#Unknown	651	499.237	1652.8	1101.41
rnd-1_family-159#Unknown	99	6.62791	131.977	6624.59
rnd-1_family-179#Unknown	115	10.9269	374.29	11395.8
rnd-1_family-115#LINE/Penelope	616	464.475	833.961	597.337
rnd-1_family-417#Unknown	341	193.095	128.467	221.337
rnd-1_family-143#LTR/Gypsy	1948	1795.47	3551.45	658.056
rnd-1_family-108#Unknown	872	719.788	464.152	214.532
rnd-1_family-446#Unknown	396	246.526	124	167.338
rnd-1_family-358#Unknown	81	27.9032	3.26925	38.9789
rnd-1_family-298#Unknown	289	144.272	96.0959	221.595
rnd-1_family-260#Unknown	267	124.187	86.4417	231.57
rnd-1_family-47#Unknown	3122	2969.47	419.97	47.0516
rnd-1_family-32#LTR/Pao	4122	3969.47	376.822	31.582
rnd-1_family-200#LINE/RTE-BovB	307	160.936	35.362	73.1002
rnd-1_family-403#Unknown	496	344.937	294.575	284.114
rnd-1_family-120#Unknown	392	242.648	1512.75	2074.08
rnd-1_family-252#Unknown	562	410.562	205.353	166.402
rnd-1_family-117#LINE/RTE-BovB	773	620.917	1850.26	991.369
rnd-1_family-142#Unknown	244	103.756	3.09673	9.92942
rnd-1_family-225#Unknown	82	28.9032	431.216	4963.46
rnd-1_family-379#Unknown	778	625.855	20.843	11.0796
rnd-1_family-67#Unknown	1854	1701.47	5435.44	1062.79
rnd-1_family-349#LINE/CR1	660	508.187	483.552	316.56
rnd-1_family-44#LTR/Pao	3775	3622.47	1038.93	95.4148
rnd-1_family-28#DNA/CMC-EnSpm	499	347.937	163.455	156.291
rnd-1_family-95#Unknown	907	754.788	11.1236	4.90294
rnd-1_family-75#LINE/CR1	2566	2413.47	1194.07	164.598
rnd-1_family-193#LTR/Gypsy	1087	934.473	1678.27	597.49
rnd-1_family-96#LTR/Gypsy	2510	2357.47	1455.74	205.435
rnd-1_family-351#LINE/CR1	1031	878.473	59.6429	22.5874
rnd-1_family-98#LTR/Pao	2878	2725.47	123.084	15.0244
rnd-1_family-77#LINE/CR1	1811	1658.47	472.753	94.8335
rnd-1_family-196#LTR/Gypsy	1559	1406.47	8576.14	2028.6
rnd-1_family-272#LINE/Rex-Babar	758	605.917	499.174	274.078
rnd-1_family-420#Unknown	118	12.143	189.584	5194.13
rnd-1_family-304#LTR/Gypsy	386	236.815	1.00326	1.40941
rnd-1_family-79#Unknown	179	49.6968	396.396	2653.61
rnd-1_family-208#LTR/Gypsy	1914	1761.47	1150.7	217.331
rnd-1_family-97#Unknown	209	74.0949	8.06837	36.2271
rnd-1_family-78#LINE/CR1	2376	2223.47	1775.14	265.605
rnd-1_family-51#Unknown	282	137.878	64.1145	154.703
rnd-1_family-239#LINE/L1	301	155.354	29.7676	63.7464
rnd-1_family-19#LINE/RTE-BovB	747	594.917	782.917	437.82
rnd-1_family-63#Unknown	326	178.94	823.896	1531.8
rnd-1_family-248#Unknown	93	23.322	42.2422	602.582
rnd-1_family-236#LTR/Gypsy	2123	1970.47	3845.92	649.331
rnd-1_family-165#LINE/CR1	1441	1288.47	573.829	148.164
rnd-1_family-229#Unknown	120	12.9357	1	25.7186
rnd-1_family-192#SINE/tRNA	323	176.047	256.39	484.515
rnd-1_family-320#Unknown	729	576.975	141.182	81.4066
rnd-1_family-454#Unknown	332	184.57	240.629	433.734
rnd-1_family-7#LTR/Pao	2327	2174.47	290.036	44.3745
rnd-1_family-249#Unknown	151	29.7493	69.7888	780.45
rnd-1_family-54#Unknown	1726	1573.47	1752.34	370.505
rnd-1_family-152#LINE/CR1	971	818.473	10.9829	4.46427
rnd-1_family-122#Unknown	383	234.004	185.431	263.63
rnd-1_family-245#Unknown	51	26.8	4.67281	58.0068
rnd-1_family-364#Unknown	310	163.82	345.833	702.319
rnd-1_family-255#Unknown	451	300.354	651.9	722.078
rnd-1_family-242#Unknown	235	95.9285	190.426	660.41
rnd-1_family-181#Unknown	137	21.1543	236.78	3723.76
rnd-1_family-247#LINE/Penelope	1259	1106.47	807.637	242.835
rnd-1_family-52#LINE/L2	2731	2578.47	351.526	45.3555
rnd-1_family-312#LINE/CR1	1021	868.473	109.243	41.8477
rnd-1_family-18#LINE/CR1	1799	1646.47	2519.2	509.031
rnd-1_family-153#Unknown	302	156.227	337.205	718.079
rnd-1_family-339#Unknown	313	166.636	449.186	896.799
rnd-1_family-43#LINE/RTE-BovB	1147	994.473	410.851	137.444
rnd-1_family-37#LINE/CR1	2904	2751.47	1323.27	159.999
rnd-1_family-256#LINE/Rex-Babar	718	565.975	679.211	399.248
rnd-1_family-209#Unknown	308	161.903	53.2242	109.368
rnd-1_family-216#LINE/RTE-BovB	271	127.82	54.6757	142.308
rnd-1_family-172#LINE/RTE-BovB	331	183.682	288.084	521.782
rnd-1_family-11#LINE/CR1	2666	2513.47	4070.83	538.821
rnd-1_family-123#LINE/Penelope	1228	1075.47	193.845	59.9639
rnd-1_family-110#Unknown	179	49.6968	1205.28	8068.52
rnd-1_family-160#Unknown	139	22.3161	10.3568	154.399
rnd-1_family-243#LINE/CR1	1296	1143.47	274.756	79.9387
rnd-1_family-194#Unknown	189	57.5623	729.219	4214.6
rnd-1_family-206#Unknown	125	15.1434	3013	66192.9
rnd-1_family-227#Unknown	105	7.54111	791.545	34920.1
rnd-1_family-294#LINE/CR1	1206	1053.47	315.269	99.562
rnd-1_family-218#Unknown	1549	1396.47	993.455	236.674
rnd-1_family-433#Unknown	505	353.937	25.7039	24.1607
rnd-1_family-230#LINE/CR1	1901	1748.47	196.268	37.3446
rnd-1_family-8#LINE/CR1	3578	3425.47	2051.46	199.241
rnd-1_family-135#LINE/RTE-BovB	471	320.137	1126.05	1170.2
rnd-1_family-342#Unknown	256	114.496	116.066	337.249
rnd-1_family-455#DNA/TcMar-ISRm11	547	395.643	204.571	172.019
rnd-1_family-21#LINE/RTE-BovB	1759	1606.47	5152.21	1066.98
rnd-1_family-371#Unknown	310	163.82	267.551	543.343
rnd-1_family-76#LINE/CR1	1780	1627.47	657.184	134.341
rnd-1_family-368#Unknown	112	9.75013	23.1095	788.526
rnd-1_family-90#LTR/Gypsy	1935	1782.47	7789.96	1453.94
rnd-1_family-210#LTR/Gypsy	885	732.788	440.199	199.851
rnd-1_family-29#LINE/RTE-BovB	222	84.7442	543.332	2133
rnd-1_family-6#Satellite	436	285.703	1875.88	2184.37
rnd-1_family-212#LINE/Penelope	1189	1036.47	825.025	264.816
rnd-1_family-129#LTR/Pao	1888	1735.47	248.952	47.7236
rnd-1_family-299#LINE/RTE-BovB	700	548.031	45.4179	27.5714
rnd-1_family-150#LINE/RTE-BovB	234	95.0622	277.125	969.85
rnd-1_family-300#Unknown	348	199.778	65.7373	109.471
rnd-1_family-290#LINE/RTE-BovB	120	12.9357	338.511	8706.03
rnd-1_family-269#Unknown	471	320.137	89.4548	92.9617
rnd-1_family-324#Unknown	272	128.714	316.384	817.758
rnd-1_family-419#Unknown	300	154.418	52	112.032
rnd-1_family-145#Unknown	303	157.195	1	2.11639
rnd-1_family-141#Unknown	62	22.7222	0	0
rnd-1_family-53#Unknown	2046	1893.47	907.426	159.437
rnd-1_family-124#LINE/Penelope	1884	1731.47	1222.3	234.854
rnd-1_family-46#DNA/CMC-EnSpm	1589	1436.47	477.984	110.701
rnd-1_family-456#Unknown	289	144.272	185.782	428.409
rnd-1_family-266#Unknown	212	76.5266	36.9267	160.533
rnd-1_family-17#LINE/CR1	2633	2480.47	686.751	92.1088
rnd-1_family-65#Unknown	2521	2368.47	1088.29	152.867
rnd-1_family-211#LINE/CR1	674	522.136	36.4113	23.2
rnd-1_family-130#LINE/RTE-BovB	356	207.635	186.83	299.351
rnd-1_family-259#LINE/CR1	1998	1845.47	747.655	134.781
rnd-1_family-101#Unknown	892	739.788	6820.82	3067.36
rnd-1_family-149#Unknown	77	27.5556	3.22291	38.9112
rnd-1_family-3#LINE/RTE-BovB	2252	2099.47	7717.92	1223
rnd-1_family-58#LINE/CR1	2698	2545.47	1195.82	156.291
rnd-1_family-431#LINE/Rex-Babar	468	317.169	237.724	249.355
rnd-1_family-261#Unknown	292	147.092	353.455	799.428
rnd-1_family-69#LINE/CR1	1994	1841.47	103.997	18.7884
rnd-1_family-146#LINE/RTE-BovB	404	254.3	648.702	848.662
rnd-1_family-176#DNA/MULE-MuDR	2818	2665.47	72.7975	9.08611
rnd-1_family-344#Unknown	73	25.64	13	168.679
rnd-1_family-118#LINE/Penelope	1470	1317.47	642.554	162.257
rnd-1_family-59#Unknown	1816	1663.47	828.079	165.612
rnd-1_family-80#Unknown	1667	1514.47	7419.98	1629.96
rnd-1_family-83#LINE/Penelope	751	598.917	472.431	262.427
rnd-1_family-26#LINE/RTE-BovB	264	121.546	656.533	1797.02
rnd-1_family-447#Unknown	312	165.72	99	198.745
rnd-1_family-9#LTR/Pao	2025	1872.47	166.818	29.6389
rnd-1_family-33#LINE/CR1	1292	1139.47	3036.2	886.466
rnd-1_family-396#LINE/CR1-Zenon	662	510.187	254.265	165.803
rnd-1_family-257#LINE	537	385.682	690.788	595.87
rnd-1_family-332#Unknown	181	51.2741	66.349	430.5
rnd-1_family-49#LTR/Pao	2989	2836.47	188.419	22.0994
rnd-1_family-195#Unknown	98	6.68844	260.889	12976.8
rnd-1_family-74#SINE?	327	179.921	86.8768	160.641
rnd-1_family-237#Unknown	223	85.5389	113.389	441.005
rnd-1_family-72#SINE?	314	167.534	725.785	1441.26
rnd-1_family-336#Unknown	240	100.244	84	278.777
rnd-1_family-268#Unknown	172	44.4009	7.08974	53.122
rnd-1_family-434#Unknown	313	166.636	32.042	63.9718
rnd-1_family-133#LINE/RTE-BovB	293	147.972	67.1652	151.009
rnd-1_family-57#Unknown	295	149.713	96.5536	214.559
rnd-1_family-169#Unknown	87	27.5641	42.3455	511.092
rnd-1_family-365#DNA/hAT-Ac	60	25	257.922	3432.29
rnd-1_family-148#LINE/RTE-BovB	623	471.428	131.165	92.5635
rnd-1_family-424#LINE/Penelope	472	321.105	125.667	130.2
rnd-1_family-374#LINE/CR1	599	447.475	104	77.3215
rnd-1_family-400#Simple_repeat	309	162.87	502	1025.41
rnd-1_family-61#Unknown	182	52.0465	357.221	2283.4
rnd-1_family-204#LINE/RTE-BovB	203	69.1312	769.345	3702.4
rnd-1_family-407#LINE/Penelope	310	163.82	93	188.865
rnd-1_family-215#Unknown	55	28.0909	2.6576e-07	3.14746e-06
rnd-1_family-323#Unknown	69	23.7391	40.552	568.307
rnd-1_family-345#LINE/Penelope	439	288.646	47.3427	54.5661
rnd-1_family-234#Unknown	512	360.866	300.099	276.666
rnd-1_family-442#LINE/CR1	253	111.699	139.537	415.6
rnd-1_family-401#LINE/Rex-Babar	435	284.703	93.8505	109.668
rnd-1_family-445#buffer	223	85.5389	85	330.591
rnd-1_family-337#LINE	713	560.975	47	27.8734
rnd-1_family-372#LINE/RTE-BovB	128	16.3963	2.3206	47.0859
rnd-1_family-450#LTR/Gypsy	528	376.72	15.4977	13.6863
rnd-1_family-430#LINE/Rex-Babar	421	271.01	17	20.8689
rnd-1_family-326#Unknown	81	27.9032	0	0
rnd-1_family-319#LINE/CR1	2239	2086.47	1960.22	312.555
rnd-1_family-263#LINE/Penelope	742	589.917	393.57	221.956
rnd-1_family-154#LTR/Gypsy	1869	1716.47	283.6	54.9674
rnd-1_family-363#Unknown	66	25.4211	133.013	1740.75
rnd-1_family-322#LINE/RTE-BovB	256	114.496	93.195	270.793
rnd-1_family-251#Unknown	106	7.81763	3	127.668
rnd-1_family-306#LINE/RTE-BovB	79	26.8	199.403	2475.33
rnd-1_family-418#LTR/Pao	97	7.1873	9.34604	432.611
rnd-1_family-177#LTR/Gypsy	2613	2460.47	5298.13	716.374
rnd-1_family-307#LINE/RTE-BovB	214	77.9913	10	42.657
rnd-1_family-411#LINE/CR1	776	623.917	143.994	76.7811
rnd-1_family-114#DNA/CMC-EnSpm	1131	978.473	1126.79	383.117
rnd-1_family-340#RC/Helitron	496	344.937	37.261	35.9378
rnd-1_family-343#LINE/CR1	1541	1388.47	320.497	76.7931
rnd-1_family-286#LTR/Gypsy	600	448.475	3.02416	2.24338
rnd-1_family-100#LINE/RTE-BovB	449	298.383	512.947	571.918
rnd-1_family-329#Unknown	56	26.75	2.19061	27.2445
rnd-1_family-413#Unknown	359	210.551	223	352.357
rnd-1_family-435#LINE/CR1	241	101.104	47	154.655
rnd-1_family-157#LINE/RTE-BovB	167	40.6552	573.959	4696.79
rnd-1_family-274#LINE/CR1	1179	1026.47	12.7084	4.11888
rnd-1_family-458#Unknown	188	56.7392	92	539.437
rnd-1_family-459#LINE/CR1-Zenon	493	342.006	174.065	169.323
rnd-1_family-296#LINE/Penelope	543	391.643	6.65735	5.65518
rnd-1_family-397#LINE/CR1	780	627.855	27.414	14.5261
rnd-1_family-382#LINE/Penelope	408	258.197	0	0
rnd-1_family-395#LINE/Penelope	660	508.187	123.46	80.8239
rnd-1_family-460#Unknown	203	69.1312	85.775	412.784
rnd-1_family-461#Unknown	167	40.6552	72	589.186
rnd-1_family-412#LINE/CR1	764	611.917	115	62.5232
rnd-1_family-273#LINE/CR1	500	348.937	158.56	151.176
rnd-1_family-346#LINE/Penelope	188	56.7392	6	35.1806
rnd-1_family-441#LINE/RTE-BovB	239	99.4148	29.0308	97.1503
rnd-1_family-385#LINE/Penelope	420	270.037	7	8.62403
rnd-1_family-359#LINE	422	272.01	15.2763	18.6839
rnd-1_family-82#LINE/CR1	1646	1493.47	74.0171	16.4881
rnd-1_family-388#LINE/CR1	1038	885.473	158.913	59.7064
rnd-1_family-283#LINE/RTE-BovB	314	167.534	44.3982	88.1656
rnd-1_family-389#LINE/RTE-BovB	167	40.6552	0	0
rnd-1_family-279#LINE/CR1	1161	1008.47	28.394	9.36695
rnd-1_family-174#LINE/RTE-BovB	560	408.603	10.7304	8.73679
rnd-1_family-386#LINE/Penelope	720	567.975	60.7333	35.5741
rnd-1_family-463#Unknown	93	23.322	69	984.28
rnd-1_family-317#LINE/RTE-BovB	390	240.672	35.9612	49.71
rnd-1_family-30#LINE/RTE-BovB	909	756.788	54.2129	23.8322
rnd-1_family-303#LINE/RTE-BovB	488	337.04	4.9441	4.88025
rnd-1_family-391#LINE/Penelope	533	381.72	21	18.3025
rnd-1_family-314#LINE/CR1	670	518.136	69.8866	44.8731
rnd-1_family-214#Unknown	83	29	137.834	1581.23
rnd-1_family-425#LINE/Penelope	218	81.328	0	0
rnd-1_family-462#Unknown	654	502.237	400.373	265.211
rnd-1_family-161#LINE/CR1	370	221.185	96.5926	145.286
rnd-1_family-201#LINE/RTE-BovB	73	25.64	13.3247	172.892
rnd-1_family-91#LINE/RTE-BovB	378	229.05	73.1846	106.298
rnd-1_family-429#LINE/Penelope	312	165.72	30	60.2258
rnd-1_family-451#LINE/CR1	1191	1038.47	124.595	39.9156
rnd-1_family-466#Unknown	124	14.6278	108.642	2470.89
