target_id	length	eff_length	est_counts	tpm
rnd-1_family-232#LINE/Penelope	526	345.717	530.458	314.783
rnd-1_family-64#LINE/RTE-BovB	653	471.994	3882.8	1687.68
rnd-1_family-173#LINE/RTE-BovB	288	122.925	351.523	586.67
rnd-1_family-55#DNA/hAT-Charlie	441	263.222	447.856	349.059
rnd-1_family-416#Unknown	95	12.6036	107	1741.7
rnd-1_family-158#Unknown	311	142.534	273.075	393.049
rnd-1_family-377#Unknown	545	364.364	2855.9	1608.01
rnd-1_family-113#LINE/RTE-BovB	455	276.676	417.339	309.457
rnd-1_family-125#LTR/Pao	1934	1752.46	1664.52	194.861
rnd-1_family-136#Unknown	110	10.8594	109.044	2060.06
rnd-1_family-321#Unknown	356	182.643	811.619	911.655
rnd-1_family-183#Unknown	168	37.9623	1155.58	6244.94
rnd-1_family-2#LINE/RTE-BovB	1404	1222.46	7595.64	1274.71
rnd-1_family-275#Unknown	56	26.0526	5.7698	45.4351
rnd-1_family-102#Unknown	168	37.9623	409.422	2212.59
rnd-1_family-219#Unknown	489	309.826	135.757	89.8933
rnd-1_family-405#Unknown	718	536.845	196.449	75.0727
rnd-1_family-199#Unknown	71	29.2069	60.4263	424.446
rnd-1_family-408#Unknown	190	51.7447	89.8721	356.32
rnd-1_family-309#Unknown	57	24.5714	0	0
rnd-1_family-68#DNA/CMC-EnSpm	1936	1754.46	3072.43	359.27
rnd-1_family-131#Unknown	205	61.3725	109.269	365.262
rnd-1_family-264#Unknown	249	92.5605	6.4497	14.2954
rnd-1_family-127#LINE/RTE-BovB	1529	1347.46	1746.65	265.934
rnd-1_family-134#Unknown	350	177.291	254.193	294.143
rnd-1_family-128#LINE/RTE-BovB	604	423.173	966.744	468.679
rnd-1_family-56#LINE/RTE-BovB	111	11.1689	542.033	9956.25
rnd-1_family-92#LINE/CR1	1958	1776.46	595.271	68.7451
rnd-1_family-187#LINE/CR1	1334	1152.46	66.6165	11.8587
rnd-1_family-111#LINE/Penelope	962	780.535	3106.76	816.576
rnd-1_family-88#LINE/CR1	1195	1013.46	0	0
rnd-1_family-393#LINE/CR1	2002	1820.46	217.88	24.5538
rnd-1_family-310#Unknown	103	8.93423	187.92	4315.16
rnd-1_family-25#Unknown	665	483.947	180.246	76.4099
rnd-1_family-50#LINE/CR1	2858	2676.46	163.848	12.5592
rnd-1_family-155#Unknown	153	29.6214	142.479	986.794
rnd-1_family-147#LTR/Gypsy	2678	2496.46	8959.02	736.238
rnd-1_family-13#DNA/CMC-EnSpm	731	549.845	4490.22	1675.36
rnd-1_family-71#LINE/CR1	1167	985.456	591.396	123.118
rnd-1_family-22#LINE/CR1	2446	2264.46	1806.98	163.709
rnd-1_family-0#LINE/RTE-BovB	1756	1574.46	4986.43	649.741
rnd-1_family-330#Unknown	698	516.897	307.36	121.99
rnd-1_family-281#LINE/CR1	1069	887.456	2	0.462343
rnd-1_family-422#Unknown	61	27.3636	6.78638	50.8799
rnd-1_family-16#Unknown	2306	2124.46	4994.29	482.29
rnd-1_family-357#DNA/CMC-EnSpm	634	453.086	668.58	302.729
rnd-1_family-222#LINE/Penelope	711	529.845	18.0894	7.00418
rnd-1_family-241#Unknown	428	250.583	543.964	445.349
rnd-1_family-328#Unknown	289	123.805	106.591	176.63
rnd-1_family-99#LINE/RTE-BovB	153	29.6214	313.359	2170.29
rnd-1_family-166#LINE/RTE-BovB	605	424.173	28.4236	13.7473
rnd-1_family-34#LINE/CR1	2418	2236.46	8894.98	815.955
rnd-1_family-42#Unknown	1397	1215.46	175.219	29.575
rnd-1_family-354#LINE/Penelope	480	300.949	2.50931	1.71058
rnd-1_family-38#Unknown	168	37.9623	75.2811	406.832
rnd-1_family-182#Unknown	150	28.0374	213.852	1564.8
rnd-1_family-437#Unknown	68	30.56	224.949	1510.12
rnd-1_family-15#Unknown	356	182.643	799.263	897.777
rnd-1_family-10#SINE/tRNA	273	110.702	4452.81	8251.99
rnd-1_family-70#LINE/RTE-BovB	759	577.733	332.49	118.068
rnd-1_family-305#LINE/CR1	683	501.897	311	127.124
rnd-1_family-327#LINE/CR1	1297	1115.46	12.2556	2.25405
rnd-1_family-184#LTR/Gypsy	1889	1707.46	4148.76	498.483
rnd-1_family-378#Unknown	166	36.9088	0	0
rnd-1_family-62#LINE/RTE-BovB	382	206.949	825.525	818.366
rnd-1_family-302#Unknown	352	179.034	199.966	229.14
rnd-1_family-224#LINE/Penelope	600	419.173	258.304	126.421
rnd-1_family-36#LINE/RTE-BovB	730	548.845	536.984	200.721
rnd-1_family-235#Unknown	328	157.512	284	369.902
rnd-1_family-167#LINE/CR1	785	603.675	2.14428	0.72872
rnd-1_family-168#LINE/Penelope	666	484.947	81.1668	34.3373
rnd-1_family-361#LINE/RTE-BovB	352	179.034	975.868	1118.25
rnd-1_family-137#Unknown	402	225.98	848.81	770.588
rnd-1_family-190#LINE/L1-DRE	342	170.066	276.93	334.068
rnd-1_family-198#LINE/CR1	1089	907.456	1107.72	250.429
rnd-1_family-126#Unknown	528	347.648	459.603	271.222
rnd-1_family-284#Unknown	300	133.117	524.381	808.157
rnd-1_family-27#LINE/RTE-BovB	1700	1518.46	2207.89	298.303
rnd-1_family-392#Unknown	156	31.268	15	98.4175
rnd-1_family-203#Unknown	329	158.347	35.8196	46.408
rnd-1_family-48#DNA/CMC-EnSpm	569	388.213	710.29	375.359
rnd-1_family-202#LTR/Pao	1044	862.456	3.92796	0.934354
rnd-1_family-185#Unknown	155	30.6713	29.4046	196.682
rnd-1_family-163#LINE/Penelope	1092	910.456	267.66	60.3122
rnd-1_family-301#Unknown	356	182.643	837.091	940.267
rnd-1_family-287#Unknown	422	244.959	532.033	445.581
rnd-1_family-205#LINE/RTE-BovB	241	86.7006	156.267	369.765
rnd-1_family-85#Unknown	1325	1143.46	1499.25	268.989
rnd-1_family-231#Unknown	512	332.088	129.605	80.0664
rnd-1_family-144#LINE/Penelope	1243	1061.46	383.869	74.193
rnd-1_family-20#LINE/RTE-BovB	1537	1355.46	5095.44	771.219
rnd-1_family-318#Unknown	74	28.5455	25.0802	180.25
rnd-1_family-415#LTR/Gypsy	1361	1179.46	469.342	81.6374
rnd-1_family-398#Unknown	169	38.5123	292.6	1558.68
rnd-1_family-40#Unknown	2438	2256.46	117.728	10.7037
rnd-1_family-394#Unknown	145	25.5607	490.186	3934.33
rnd-1_family-380#Unknown	719	537.845	789.991	301.333
rnd-1_family-109#Unknown	1081	899.456	164.546	37.5308
rnd-1_family-295#Unknown	125	16.5769	213.377	2640.74
rnd-1_family-331#Unknown	109	10.5556	118.045	2294.3
rnd-1_family-189#Unknown	234	81.2951	1202.46	3034.5
rnd-1_family-207#LINE/Penelope	708	526.845	69.8626	27.2046
rnd-1_family-375#LTR/Gypsy	947	765.612	42.7411	11.453
rnd-1_family-267#Unknown	455	276.676	1991.47	1476.67
rnd-1_family-381#LINE/RTE-BovB	268	106.773	333.299	640.407
rnd-1_family-315#LINE/RTE-BovB	752	570.733	177.51	63.8074
rnd-1_family-103#LINE/CR1	1545	1363.46	307.687	46.2966
rnd-1_family-175#Unknown	127	17.3476	479.95	5675.94
rnd-1_family-41#LTR/Pao	3081	2899.46	50.1184	3.54619
rnd-1_family-178#LINE/CR1	1794	1612.46	302.472	38.4838
rnd-1_family-106#LINE/RTE-BovB	261	101.362	903.808	1829.28
rnd-1_family-84#Unknown	844	662.612	399.531	123.701
rnd-1_family-297#Unknown	313	144.245	54.9687	78.18
rnd-1_family-282#Unknown	749	567.789	1361	491.759
rnd-1_family-104#Unknown	61	27.3636	0	0
rnd-1_family-258#LTR/Pao	476	297.069	5.64359	3.89745
rnd-1_family-373#LINE/CR1	1050	868.456	16.4649	3.88949
rnd-1_family-384#Unknown	984	802.456	422.465	108.007
rnd-1_family-132#LTR/Gypsy	2140	1958.46	629.109	65.9012
rnd-1_family-164#LINE/RTE-BovB	605	424.173	187.641	90.754
rnd-1_family-151#Unknown	101	8.74214	13.5353	317.637
rnd-1_family-14#LTR/Pao	1381	1199.46	524.082	89.639
rnd-1_family-228#LTR/Gypsy	1309	1127.46	191.83	34.9059
rnd-1_family-399#Unknown	85	29.2553	88.9158	623.528
rnd-1_family-107#Unknown	651	469.994	3643	1590.19
rnd-1_family-159#Unknown	99	9.06354	29.6304	670.689
rnd-1_family-179#Unknown	115	12.2058	278.172	4675.5
rnd-1_family-115#LINE/Penelope	616	435.13	1022.27	481.981
rnd-1_family-417#Unknown	341	169.172	250.513	303.797
rnd-1_family-143#LTR/Gypsy	1948	1766.46	6276.51	728.948
rnd-1_family-108#Unknown	872	690.612	322.31	95.7462
rnd-1_family-446#Unknown	396	220.297	206	191.84
rnd-1_family-358#Unknown	81	30.025	0	0
rnd-1_family-298#Unknown	289	123.805	56.1379	93.0252
rnd-1_family-260#Unknown	267	106.048	148.8	287.86
rnd-1_family-47#Unknown	3122	2940.46	254.526	17.7582
rnd-1_family-32#LTR/Pao	4122	3940.46	149.567	7.78703
rnd-1_family-200#LINE/RTE-BovB	307	139.102	145.83	215.077
rnd-1_family-403#Unknown	496	316.479	374.684	242.885
rnd-1_family-120#Unknown	392	216.409	1724.16	1634.5
rnd-1_family-252#Unknown	562	381.252	148.978	80.1665
rnd-1_family-117#LINE/RTE-BovB	773	591.675	2386.74	827.568
rnd-1_family-142#Unknown	244	88.9617	0	0
rnd-1_family-225#Unknown	82	30.2927	431.443	2921.91
rnd-1_family-379#Unknown	778	596.675	16.8855	5.80575
rnd-1_family-67#Unknown	1854	1672.46	8258.93	1013.1
rnd-1_family-349#LINE/CR1	660	478.947	392.703	168.213
rnd-1_family-44#LTR/Pao	3775	3593.46	1324.03	75.5905
rnd-1_family-28#DNA/CMC-EnSpm	499	319.384	160.779	103.276
rnd-1_family-95#Unknown	907	725.612	5.98067	1.69094
rnd-1_family-75#LINE/CR1	2566	2384.46	295.048	25.3855
rnd-1_family-193#LTR/Gypsy	1087	905.456	1790.11	405.596
rnd-1_family-96#LTR/Gypsy	2510	2328.46	1032.72	90.9903
rnd-1_family-351#LINE/CR1	1031	849.456	3.49613	0.844362
rnd-1_family-98#LTR/Pao	2878	2696.46	112.137	8.53173
rnd-1_family-77#LINE/CR1	1811	1629.46	16.5992	2.0899
rnd-1_family-196#LTR/Gypsy	1559	1377.46	31324.6	4665.4
rnd-1_family-272#LINE/Rex-Babar	758	576.733	675.373	240.243
rnd-1_family-420#Unknown	118	13.4734	134.291	2044.8
rnd-1_family-304#LTR/Gypsy	386	210.758	0	0
rnd-1_family-79#Unknown	179	44.6308	452.089	2078.12
rnd-1_family-208#LTR/Gypsy	1914	1732.46	321.778	38.1044
rnd-1_family-97#Unknown	209	63.9385	0	0
rnd-1_family-78#LINE/CR1	2376	2194.46	2572.53	240.5
rnd-1_family-51#Unknown	282	117.899	33.077	57.5572
rnd-1_family-239#LINE/L1	301	133.931	49.1493	75.2867
rnd-1_family-19#LINE/RTE-BovB	747	565.789	1174.91	426.021
rnd-1_family-63#Unknown	326	155.758	927.479	1221.62
rnd-1_family-248#Unknown	93	26.2571	60.7715	474.825
rnd-1_family-236#LTR/Gypsy	2123	1941.46	16896.4	1785.45
rnd-1_family-165#LINE/CR1	1441	1259.46	416.532	67.8496
rnd-1_family-229#Unknown	120	14.3969	0	0
rnd-1_family-192#SINE/tRNA	323	153.147	443.647	594.306
rnd-1_family-320#Unknown	729	547.845	209.839	78.5795
rnd-1_family-454#Unknown	332	161.013	54.8893	69.9372
rnd-1_family-7#LTR/Pao	2327	2145.46	422.843	40.4335
rnd-1_family-249#Unknown	151	28.4418	68.0282	490.697
rnd-1_family-54#Unknown	1726	1544.46	2375.56	315.553
rnd-1_family-152#LINE/CR1	971	789.535	0	0
rnd-1_family-122#Unknown	383	207.865	181.201	178.838
rnd-1_family-245#Unknown	51	22.2778	16.6355	153.195
rnd-1_family-364#Unknown	310	141.684	132.187	191.402
rnd-1_family-255#Unknown	451	272.897	148.644	111.746
rnd-1_family-242#Unknown	235	82.1144	262.478	655.776
rnd-1_family-181#Unknown	137	21.7078	405.513	3832.4
rnd-1_family-247#LINE/Penelope	1259	1077.46	882.17	167.971
rnd-1_family-52#LINE/L2	2731	2549.46	103.429	8.32291
rnd-1_family-312#LINE/CR1	1021	839.456	9	2.19951
rnd-1_family-18#LINE/CR1	1799	1617.46	7703.91	977.147
rnd-1_family-153#Unknown	302	134.773	251.177	382.349
rnd-1_family-339#Unknown	313	144.245	654.32	930.617
rnd-1_family-43#LINE/RTE-BovB	1147	965.456	267.622	56.8685
rnd-1_family-37#LINE/CR1	2904	2722.46	273.268	20.5925
rnd-1_family-256#LINE/Rex-Babar	718	536.845	1750.56	668.976
rnd-1_family-209#Unknown	308	139.954	40.8031	59.8123
rnd-1_family-216#LINE/RTE-BovB	271	109.169	107.589	202.186
rnd-1_family-172#LINE/RTE-BovB	331	160.13	383.892	491.832
rnd-1_family-11#LINE/CR1	2666	2484.46	10225.4	844.368
rnd-1_family-123#LINE/Penelope	1228	1046.46	273.788	53.6754
rnd-1_family-110#Unknown	179	44.6308	1130.28	5195.56
rnd-1_family-160#Unknown	139	22.5751	7.0506	64.0733
rnd-1_family-243#LINE/CR1	1296	1114.46	8.42601	1.5511
rnd-1_family-194#Unknown	189	51.0539	144.608	581.092
rnd-1_family-206#Unknown	125	16.5769	3649	45159.8
rnd-1_family-227#Unknown	105	9.30726	1178.63	25979.9
rnd-1_family-294#LINE/CR1	1206	1024.46	4.77001	0.955228
rnd-1_family-218#Unknown	1549	1367.46	847.064	127.082
rnd-1_family-433#Unknown	505	325.286	67.1302	42.3383
rnd-1_family-230#LINE/CR1	1901	1719.46	89.3776	10.664
rnd-1_family-8#LINE/CR1	3578	3396.46	386.674	23.3561
rnd-1_family-135#LINE/RTE-BovB	471	292.217	863.825	606.461
rnd-1_family-342#Unknown	256	97.7485	115.486	242.383
rnd-1_family-455#DNA/TcMar-ISRm11	547	366.327	141.493	79.2407
rnd-1_family-21#LINE/RTE-BovB	1759	1577.46	3384.47	440.165
rnd-1_family-371#Unknown	310	141.684	2046.72	2963.59
rnd-1_family-76#LINE/CR1	1780	1598.46	14.112	1.81121
rnd-1_family-368#Unknown	112	11.3597	58.2529	1052.04
rnd-1_family-90#LTR/Gypsy	1935	1753.46	17474	2044.47
rnd-1_family-210#LTR/Gypsy	885	703.612	193.927	56.5439
rnd-1_family-29#LINE/RTE-BovB	222	72.815	706.51	1990.58
rnd-1_family-6#Satellite	436	258.353	1570.82	1247.37
rnd-1_family-212#LINE/Penelope	1189	1007.46	1410.47	287.224
rnd-1_family-129#LTR/Pao	1888	1706.46	916.93	110.236
rnd-1_family-299#LINE/RTE-BovB	700	518.897	5.09697	2.01517
rnd-1_family-150#LINE/RTE-BovB	234	81.2951	281.444	710.246
rnd-1_family-300#Unknown	348	175.547	87.6434	102.425
rnd-1_family-290#LINE/RTE-BovB	120	14.3969	204.854	2919.16
rnd-1_family-269#Unknown	471	292.217	74.3948	52.2299
rnd-1_family-324#Unknown	272	109.948	289.527	540.234
rnd-1_family-419#Unknown	300	133.117	86	132.54
rnd-1_family-145#Unknown	303	135.599	0	0
rnd-1_family-141#Unknown	62	28.3636	0	0
rnd-1_family-53#Unknown	2046	1864.46	2449.43	269.522
rnd-1_family-124#LINE/Penelope	1884	1702.46	655.527	78.9944
rnd-1_family-46#DNA/CMC-EnSpm	1589	1407.46	283.581	41.3355
rnd-1_family-456#Unknown	289	123.805	133.438	221.119
rnd-1_family-266#Unknown	212	65.7262	375.589	1172.35
rnd-1_family-17#LINE/CR1	2633	2451.46	224.485	18.7864
rnd-1_family-65#Unknown	2521	2339.46	372	32.6219
rnd-1_family-211#LINE/CR1	674	492.947	39.8246	16.5742
rnd-1_family-130#LINE/RTE-BovB	356	182.643	131.168	147.335
rnd-1_family-259#LINE/CR1	1998	1816.46	201.152	22.7186
rnd-1_family-101#Unknown	892	710.612	8655.74	2498.93
rnd-1_family-149#Unknown	77	29.0556	2.06749	14.5981
rnd-1_family-3#LINE/RTE-BovB	2252	2070.46	4238.86	420.015
rnd-1_family-58#LINE/CR1	2698	2516.46	199.325	16.25
rnd-1_family-431#LINE/Rex-Babar	468	289.334	251.388	178.249
rnd-1_family-261#Unknown	292	126.357	1052.23	1708.41
rnd-1_family-69#LINE/CR1	1994	1812.46	15.3691	1.73965
rnd-1_family-146#LINE/RTE-BovB	404	227.865	924.078	831.981
rnd-1_family-176#DNA/MULE-MuDR	2818	2636.46	146.811	11.424
rnd-1_family-344#Unknown	73	28.4062	4	28.8887
rnd-1_family-118#LINE/Penelope	1470	1288.46	652.114	103.833
rnd-1_family-59#Unknown	1816	1634.46	1150.32	144.387
rnd-1_family-80#Unknown	1667	1485.46	10204.7	1409.36
rnd-1_family-83#LINE/Penelope	751	569.733	457.135	164.61
rnd-1_family-26#LINE/RTE-BovB	264	103.582	1300.58	2575.92
rnd-1_family-447#Unknown	312	143.382	96	137.359
rnd-1_family-9#LTR/Pao	2025	1843.46	24.2712	2.7011
rnd-1_family-33#LINE/CR1	1292	1110.46	6233.83	1151.69
rnd-1_family-396#LINE/CR1-Zenon	662	480.947	1493.82	637.211
rnd-1_family-257#LINE	537	356.472	816.175	469.721
rnd-1_family-332#Unknown	181	45.8092	29.8423	133.647
rnd-1_family-49#LTR/Pao	2989	2807.46	18.4587	1.34887
rnd-1_family-195#Unknown	98	9.29618	506.914	11186.9
rnd-1_family-74#SINE?	327	156.643	46.5479	60.9635
rnd-1_family-237#Unknown	223	73.4206	63.8568	178.431
rnd-1_family-72#SINE?	314	145.153	988.897	1397.67
rnd-1_family-336#Unknown	240	85.9093	139	331.937
rnd-1_family-268#Unknown	172	40.4809	2.51452	12.7435
rnd-1_family-434#Unknown	313	144.245	28.6361	40.7281
rnd-1_family-133#LINE/RTE-BovB	293	127.083	125.437	202.498
rnd-1_family-57#Unknown	295	128.82	113	179.96
rnd-1_family-169#Unknown	87	30.0204	54.0068	369.074
rnd-1_family-365#DNA/hAT-Ac	60	26.3636	122.466	952.999
rnd-1_family-148#LINE/RTE-BovB	623	442.086	59.0778	27.4157
rnd-1_family-424#LINE/Penelope	472	293.187	167.54	117.234
rnd-1_family-374#LINE/CR1	599	418.173	400	196.239
rnd-1_family-400#Simple_repeat	309	140.789	419	610.556
rnd-1_family-61#Unknown	182	46.5155	502.258	2215.19
rnd-1_family-204#LINE/RTE-BovB	203	60.1606	759.894	2591.33
rnd-1_family-407#LINE/Penelope	310	141.684	95	137.557
rnd-1_family-215#Unknown	55	25.0526	0.000121044	0.000991227
rnd-1_family-323#Unknown	69	30.3846	32	216.062
rnd-1_family-345#LINE/Penelope	439	261.248	22.6059	17.7521
rnd-1_family-234#Unknown	512	332.088	242.235	149.646
rnd-1_family-442#LINE/CR1	253	95.5803	316.307	678.926
rnd-1_family-401#LINE/Rex-Babar	435	257.353	120.784	96.2859
rnd-1_family-445#buffer	223	73.4206	126	352.074
rnd-1_family-337#LINE	713	531.845	66	25.4589
rnd-1_family-372#LINE/RTE-BovB	128	17.7934	2.17899	25.1234
rnd-1_family-450#LTR/Gypsy	528	347.648	16	9.44196
rnd-1_family-430#LINE/Rex-Babar	421	244.009	27	22.7007
rnd-1_family-326#Unknown	81	30.025	0	0
rnd-1_family-319#LINE/CR1	2239	2057.46	114.832	11.4502
rnd-1_family-263#LINE/Penelope	742	560.789	379.054	138.67
rnd-1_family-154#LTR/Gypsy	1869	1687.46	300.784	36.5682
rnd-1_family-363#Unknown	66	31.1304	182.541	1202.98
rnd-1_family-322#LINE/RTE-BovB	256	97.7485	24.7294	51.9021
rnd-1_family-251#Unknown	106	9.47837	5	108.223
rnd-1_family-306#LINE/RTE-BovB	79	29.5	104.22	724.786
rnd-1_family-418#LTR/Pao	97	9.90494	3.35903	69.5734
rnd-1_family-177#LTR/Gypsy	2613	2431.46	1882.77	158.859
rnd-1_family-307#LINE/RTE-BovB	214	67.1307	45	137.522
rnd-1_family-411#LINE/CR1	776	594.675	154	53.1279
rnd-1_family-114#DNA/CMC-EnSpm	1131	949.456	242.606	52.4215
rnd-1_family-340#RC/Helitron	496	316.479	3.40979	2.21037
rnd-1_family-343#LINE/CR1	1541	1359.46	48.8121	7.36621
rnd-1_family-286#LTR/Gypsy	600	419.173	2.00186	0.979765
rnd-1_family-100#LINE/RTE-BovB	449	270.952	270.491	204.806
rnd-1_family-329#Unknown	56	26.0526	0	0
rnd-1_family-413#Unknown	359	185.396	298	329.759
rnd-1_family-435#LINE/CR1	241	86.7006	12	28.3949
rnd-1_family-157#LINE/RTE-BovB	167	37.4324	780.976	4280.27
rnd-1_family-274#LINE/CR1	1179	997.456	0	0
rnd-1_family-458#Unknown	188	50.3924	136	553.676
rnd-1_family-459#LINE/CR1-Zenon	493	313.638	485.153	317.345
rnd-1_family-296#LINE/Penelope	543	362.4	20.3941	11.5451
rnd-1_family-397#LINE/CR1	780	598.675	5.31489	1.82131
rnd-1_family-382#LINE/Penelope	408	231.538	6	5.31632
rnd-1_family-395#LINE/Penelope	660	478.947	421.876	180.709
rnd-1_family-460#Unknown	203	60.1606	62.4632	213.007
rnd-1_family-461#Unknown	167	37.4324	46	252.111
rnd-1_family-412#LINE/CR1	764	582.675	75	26.4069
rnd-1_family-273#LINE/CR1	500	320.384	70.0396	44.8492
rnd-1_family-346#LINE/Penelope	188	50.3924	13	52.9249
rnd-1_family-441#LINE/RTE-BovB	239	85.1165	12.7427	30.7135
rnd-1_family-385#LINE/Penelope	420	243.058	5	4.22028
rnd-1_family-359#LINE	422	244.959	7.18943	6.02118
rnd-1_family-82#LINE/CR1	1646	1464.46	8	1.12072
rnd-1_family-388#LINE/CR1	1038	856.456	11.7748	2.82052
rnd-1_family-283#LINE/RTE-BovB	314	145.153	11.6733	16.4986
rnd-1_family-389#LINE/RTE-BovB	167	37.4324	0	0
rnd-1_family-279#LINE/CR1	1161	979.456	8.14015	1.70502
rnd-1_family-174#LINE/RTE-BovB	560	379.252	3.4402	1.86096
rnd-1_family-386#LINE/Penelope	720	538.845	10.9352	4.16338
rnd-1_family-463#Unknown	93	26.2571	153	1195.43
rnd-1_family-317#LINE/RTE-BovB	390	214.563	11.9995	11.4733
rnd-1_family-30#LINE/RTE-BovB	909	727.612	21.7177	6.12344
rnd-1_family-303#LINE/RTE-BovB	488	308.857	7.22534	4.79936
rnd-1_family-391#LINE/Penelope	533	352.543	21	12.2205
rnd-1_family-314#LINE/CR1	670	488.947	3.05841	1.28326
rnd-1_family-214#Unknown	83	30.5714	641.709	4306.3
rnd-1_family-425#LINE/Penelope	218	69.8491	12.9286	37.9727
rnd-1_family-462#Unknown	654	472.994	556.846	241.524
rnd-1_family-161#LINE/CR1	370	195.733	156.532	164.067
rnd-1_family-201#LINE/RTE-BovB	73	28.4062	2.97308	21.4721
rnd-1_family-91#LINE/RTE-BovB	378	203.222	74.7084	75.419
rnd-1_family-429#LINE/Penelope	312	143.382	6	8.58495
rnd-1_family-451#LINE/CR1	1191	1009.46	14.6732	2.98209
